Nutrient_Bank_Number,name,value
72103000,Water,92.55
72103000,Vitamin_K,224
75233033,Water,92.53
12130100,Saturated_Fat,23.032
12130100,Total_Lipid,36.08
27446300,Water,84.94
32103015,Cholesterol,297
32103015,Choline,232.9
32103025,Cholesterol,297
32103025,Choline,232.9
92102500,Water,93.98
92102510,Water,93.96
28355480,Water,90.27
72128237,Beta_Carotene,3573
72128237,Lutein_and_Zeaxanthin,6591
72128237,Water,94.69
72128237,Vitamin_K,287
92102511,Water,94.84
27446330,Water,81.29
41601200,Water,91.5
92102501,Water,94.86
93301045,Water,83.85
14102010,Saturated_Fat,18.764
14102010,Calcium,674
14102010,Phosphorus,451
72107213,Beta_Carotene,3545
72107213,Lutein_and_Zeaxanthin,6539
72107213,Water,93.94
72107213,Vitamin_K,284.7
72118213,Beta_Carotene,3545
72118213,Lutein_and_Zeaxanthin,6539
72118213,Water,93.94
72118213,Vitamin_K,284.7
72119213,Beta_Carotene,3545
72119213,Lutein_and_Zeaxanthin,6539
72119213,Water,93.94
72119213,Vitamin_K,284.7
72122213,Beta_Carotene,3545
72122213,Lutein_and_Zeaxanthin,6539
72122213,Water,93.94
72122213,Vitamin_K,284.7
72128213,Beta_Carotene,3545
72128213,Lutein_and_Zeaxanthin,6539
72128213,Water,93.94
72128213,Vitamin_K,284.7
28320300,Water,87.49
32131200,Cholesterol,308
32131200,Choline,194.1
32131220,Cholesterol,308
32131220,Choline,194.1
75608200,Water,95.8
92162000,Water,94.08
21602000,Protein,31.1
21602000,Sodium,2790
92161000,Water,94.1
92162001,Water,94.94
92161001,Water,94.96
27135030,Protein,26.32
72128238,Beta_Carotene,3474
72128238,Lutein_and_Zeaxanthin,6399
72128238,Water,92.26
72128238,Vitamin_K,281
75612010,Water,93.94
26315100,Water,89.04
26315100,Copper,2.858
26315100,Zinc,39.3
26315100,Vitamin_B12,8.75
72107234,Beta_Carotene,3452
72107234,Lutein_and_Zeaxanthin,6350
72107234,Water,91.88
72107234,Vitamin_K,277.8
92101810,Water,94.91
27446360,Water,85.45
72107223,Beta_Carotene,3447
72107223,Lutein_and_Zeaxanthin,6350
72107223,Water,91.55
72107223,Vitamin_K,278.8
72107233,Beta_Carotene,3442
72107233,Lutein_and_Zeaxanthin,6350
72107233,Water,91.23
72107233,Vitamin_K,279.9
72118223,Beta_Carotene,3447
72118223,Lutein_and_Zeaxanthin,6350
72118223,Water,91.55
72118223,Vitamin_K,278.8
72119223,Beta_Carotene,3447
72119223,Lutein_and_Zeaxanthin,6350
72119223,Water,91.55
72119223,Vitamin_K,278.8
72122223,Beta_Carotene,3447
72122223,Lutein_and_Zeaxanthin,6350
72122223,Water,91.55
72122223,Vitamin_K,278.8
72128223,Beta_Carotene,3447
72128223,Lutein_and_Zeaxanthin,6350
72128223,Water,91.55
72128223,Vitamin_K,278.8
12350200,Polysaturated_Fat,22.087
12350200,Total_Lipid,45.74
14206010,Water,83.5
27121000,Water,80.84
14104110,Protein,27.35
14104110,Saturated_Fat,12.602
14104110,Calcium,761
14104110,Phosphorus,520
75109400,Beta_Carotene,3142
75109400,Lutein_and_Zeaxanthin,5650
75109400,Water,92.06
75109400,Vitamin_K,414.8
28351120,Water,89.61
27450110,Water,85.91
27450210,Water,86.39
93401010,Water,86.49
93401020,Water,86.86
27120110,Lycopene,3944
27220080,Sodium,1178
14104200,Saturated_Fat,20.218
14104200,Calcium,685
14104200,Phosphorus,457
27150140,Vitamin_B12,8.08
27151050,Monosaturated_Fat,15.058
21602010,Protein,28.12
21602010,Sodium,2523
92510610,Water,97.49
26321110,Magnesium,298
75144100,Beta_Carotene,3539
75144100,Water,86.85
75148010,Water,80.95
41601070,Water,91.66
75202013,Water,93.98
92121030,Water,96.57
93301125,Water,89.76
95330100,Water,96.44
14104100,Saturated_Fat,19.2
14104100,Total_Lipid,34
14104100,Calcium,707
14104100,Phosphorus,458
21701000,Water,82.44
21701010,Water,82.44
21701020,Water,82.44
27450180,Water,88.23
27446310,Water,84.52
75202035,Water,91.9
75502520,Water,94.3
75647000,Water,89.97
75202023,Water,91.57
75202034,Water,91.24
92121041,Water,96.55
92130006,Water,96.56
28340130,Water,91.66
32103035,Cholesterol,292
32103035,Choline,233.4
92121040,Water,96.56
92130005,Water,96.56
14101010,Saturated_Fat,18.669
14101010,Calcium,528
14101010,Phosphorus,387
14101010,Sodium,1146
92121050,Water,96.74
14650165,Water,82.25
33401200,Water,82.78
72121211,Water,92.05
95106000,Water,89
28340580,Water,88.9
75113060,Beta_Carotene,4495
75113060,Water,95.64
75210010,Water,94.83
33401500,Water,80.76
27450120,Water,85.61
27450200,Water,86.12
14105010,Protein,24.94
14105010,Saturated_Fat,17.614
14105010,Calcium,700
14105010,Phosphorus,546
14108200,Protein,24.94
14108200,Saturated_Fat,17.614
14108200,Calcium,700
14108200,Phosphorus,546
93301230,Water,89.36
93301600,Water,89.36
75210020,Water,92.3
32103045,Cholesterol,300
32103045,Choline,236.6
75104000,Water,95.32
28340800,Water,89.98
14108400,Protein,25.58
14108400,Saturated_Fat,17.078
14108400,Calcium,756
14108400,Phosphorus,496
25221950,Sodium,1067
32103030,Cholesterol,299
32103030,Choline,237.9
75100500,Water,92.82
95106010,Water,91.51
28310160,Water,91.48
91200110,Water,97.8
93301400,Water,86.63
83101600,Polysaturated_Fat,19.584
83101600,Total_Lipid,35
33001050,Water,86.74
75503010,Water,94.7
75511100,Water,94.7
27115100,Protein,28.86
95322200,Water,97.94
95323000,Water,97.94
14630100,Saturated_Fat,12.415
14630100,Calcium,639
14630100,Phosphorus,401
26207110,Cholesterol,457
26207110,Choline,410
26207110,Protein,27.29
26207110,Phosphorus,491
26207110,Vitamin_B12,10.39
14110010,Saturated_Fat,20.768
14110010,Calcium,703
14110010,Phosphorus,484
75202012,Water,93.82
92130011,Water,97.03
33001010,Water,81.82
92130010,Water,97.04
75202032,Water,91.75
75202022,Water,91.42
75202031,Water,91.1
22501010,Protein,28.31
22501010,Potassium,999
81302010,Cholesterol,454
81302010,Choline,208.6
81302010,Monosaturated_Fat,16.135
81302010,Saturated_Fat,33.69
81302010,Total_Lipid,56.65
14120010,Saturated_Fat,17.027
14120010,Calcium,659
14120010,Phosphorus,438
22600100,Protein,33.92
22600100,Monosaturated_Fat,15.53
22600100,Total_Lipid,35.09
22600100,Phosphorus,388
22600100,Sodium,1684
22600200,Protein,33.92
22600200,Monosaturated_Fat,15.53
22600200,Total_Lipid,35.09
22600200,Phosphorus,388
22600200,Sodium,1684
22601000,Protein,33.92
22601000,Monosaturated_Fat,15.53
22601000,Total_Lipid,35.09
22601000,Phosphorus,388
22601000,Sodium,1684
22601040,Protein,33.92
22601040,Monosaturated_Fat,15.53
22601040,Total_Lipid,35.09
22601040,Phosphorus,388
22601040,Sodium,1684
22704010,Protein,33.92
22704010,Monosaturated_Fat,15.53
22704010,Total_Lipid,35.09
22704010,Phosphorus,388
22704010,Sodium,1684
28350110,Water,89.56
28355210,Water,89.56
28355250,Water,89.27
28355350,Water,88.54
32130670,Cholesterol,294
32130670,Choline,183.5
32131070,Cholesterol,278
32131070,Choline,175.8
89901000,Protein,33.92
89901000,Monosaturated_Fat,15.53
89901000,Total_Lipid,35.09
89901000,Phosphorus,388
89901000,Sodium,1684
89902100,Protein,33.92
89902100,Monosaturated_Fat,15.53
89902100,Total_Lipid,35.09
89902100,Phosphorus,388
89902100,Sodium,1684
92101630,Water,97.8
32130610,Cholesterol,296
32130610,Choline,184.1
32130640,Cholesterol,296
32130640,Choline,185.6
92101610,Water,97.8
93102000,Water,94.88
32130660,Cholesterol,282
32130660,Choline,174.6
32130680,Cholesterol,282
32130680,Choline,174.6
14104250,Saturated_Fat,19.642
14104250,Calcium,716
14104250,Phosphorus,450
27145000,Protein,25.73
32131060,Cholesterol,268
32131060,Choline,167.9
32131080,Cholesterol,268
32131080,Choline,167.9
93405000,Water,91.96
99992230,Sodium,1102
14410210,Saturated_Fat,19.651
14410210,Calcium,616
14410210,Phosphorus,745
32130600,Cholesterol,284
32130600,Choline,175.1
32130620,Cholesterol,284
32130620,Choline,175.1
32130700,Cholesterol,296
32130700,Choline,185.5
27120100,Lycopene,3943
27136050,Lycopene,3943
27136050,Protein,25.64
27150310,Lycopene,3944
32130630,Cholesterol,284
32130630,Choline,176.5
32130650,Cholesterol,284
32130650,Choline,176.5
27111000,Lycopene,3940
27135010,Protein,25.4
27136080,Protein,25.48
27162010,Lycopene,3941
25230420,Sodium,1193
89901002,Sodium,1193
14104600,Protein,25.6
14104600,Saturated_Fat,19.196
14104600,Calcium,550
25221505,Sodium,1107
32130690,Cholesterol,284
32130690,Choline,176.4
32130710,Cholesterol,284
32130710,Choline,176.4
23420010,Water,82.37
26209100,Cholesterol,374
26209100,Choline,335.4
26209100,Phosphorus,402
26209100,Vitamin_B12,8
11350030,Water,96.26
32131010,Cholesterol,295
32131010,Choline,185.2
25150000,Cholesterol,3074
25150000,Choline,486.8
25150000,Vitamin_B12,10.02
28351110,Water,91.11
32131040,Cholesterol,295
32131040,Choline,185.9
92550620,Water,98.27
14109010,Protein,27
14109010,Saturated_Fat,18.2
14109010,Calcium,890
14109010,Phosphorus,574
32131100,Cholesterol,295
32131100,Choline,185.9
21601010,Protein,37.04
21601010,Monosaturated_Fat,18.52
21601010,Saturated_Fat,13.739
21601010,Total_Lipid,41.78
21601010,Phosphorus,533
22600210,Protein,37.04
22600210,Monosaturated_Fat,18.52
22600210,Saturated_Fat,13.739
22600210,Total_Lipid,41.78
22600210,Phosphorus,533
22602010,Protein,37.04
22602010,Monosaturated_Fat,18.52
22602010,Saturated_Fat,13.739
22602010,Total_Lipid,41.78
22602010,Phosphorus,533
92202010,Water,98.1
32131000,Cholesterol,283
32131000,Choline,176.3
32131020,Cholesterol,283
32131020,Choline,176.3
21601000,Protein,31.3
21601000,Monosaturated_Fat,16.85
21601000,Saturated_Fat,14.35
21601000,Total_Lipid,34.4
21601000,Sodium,1500
24201360,Protein,27.22
24201370,Protein,26.19
32131030,Cholesterol,283
32131030,Choline,177
32131050,Cholesterol,283
32131050,Choline,177
32130870,Cholesterol,292
32130870,Choline,189.2
72306000,Water,88.9
95312400,Water,98.35
95312410,Water,98.35
32130360,Cholesterol,311
32130360,Choline,195
32130470,Cholesterol,320
32130470,Choline,204
32131090,Cholesterol,283
32131090,Choline,177
32131110,Cholesterol,283
32131110,Choline,177
31201000,Cholesterol,828
31201000,Choline,196.9
32130810,Cholesterol,303
32130810,Choline,194.4
28310150,Water,84.72
32130160,Cholesterol,331
32130160,Choline,205.3
32130840,Cholesterol,303
32130840,Choline,195.9
72130201,Lutein_and_Zeaxanthin,5703
72130201,Water,91.83
72130201,Vitamin_K,262.8
32130410,Cholesterol,323
32130410,Choline,204.8
32130860,Cholesterol,281
32130860,Choline,180
32130880,Cholesterol,281
32130880,Choline,180
32130440,Cholesterol,323
32130440,Choline,206.4
11350020,Water,96.54
32130460,Cholesterol,305
32130460,Choline,192.8
32130480,Cholesterol,305
32130480,Choline,192.8
32130800,Cholesterol,290
32130800,Choline,184.6
32130820,Cholesterol,290
32130820,Choline,184.6
92201010,Water,98.37
25220210,Monosaturated_Fat,15.9
25220210,Saturated_Fat,13.4
25220210,Total_Lipid,34.5
32400600,Water,81.19
72130100,Lutein_and_Zeaxanthin,5767
72130100,Water,95.11
72130100,Vitamin_K,250
32130830,Cholesterol,290
32130830,Choline,186
32130850,Cholesterol,290
32130850,Choline,186
32130900,Cholesterol,303
32130900,Choline,195.9
22300120,Sodium,1128
22300130,Sodium,1128
31202000,Cholesterol,798
31202000,Choline,196.9
32130400,Cholesterol,308
32130400,Choline,193.5
32130420,Cholesterol,308
32130420,Choline,193.5
32400300,Water,83.24
32130430,Cholesterol,308
32130430,Choline,195.1
32130450,Cholesterol,308
32130450,Choline,195.1
32130500,Cholesterol,323
32130500,Choline,206.4
94210300,Water,98.75
32130370,Cholesterol,314
32130370,Choline,196.5
32130890,Cholesterol,290
32130890,Choline,185.9
32130910,Cholesterol,290
32130910,Choline,185.9
81104010,Retinol,1297
81104010,Polysaturated_Fat,14.916
81104010,Total_Lipid,37.91
81104010,Vitamin_A_-_RAE,1330
81104010,Vitamin_E,13.45
81104020,Retinol,1297
81104020,Polysaturated_Fat,14.916
81104020,Total_Lipid,37.91
81104020,Vitamin_A_-_RAE,1330
81104020,Vitamin_E,13.45
28310170,Water,95.89
32130300,Cholesterol,297
32130300,Choline,186.7
22311000,Sodium,1348
22311010,Sodium,1348
32130170,Cholesterol,334
32130170,Choline,207.1
32130490,Cholesterol,308
32130490,Choline,195
32130510,Cholesterol,308
32130510,Choline,195
25221250,Monosaturated_Fat,20.77
25221250,Saturated_Fat,17.708
25221250,Total_Lipid,46.28
25221250,Sodium,1582
25221260,Monosaturated_Fat,20.77
25221260,Saturated_Fat,17.708
25221260,Total_Lipid,46.28
25221260,Sodium,1187
41420010,Water,87.26
93403000,Water,92.23
32130100,Cholesterol,315
32130100,Choline,195.9
32130290,Cholesterol,301
32130290,Choline,186.6
32130310,Cholesterol,297
32130310,Choline,186.1
32130320,Cholesterol,309
32130320,Choline,187.1
32130340,Cholesterol,302
32130340,Choline,188.9
32130365,Cholesterol,301
32130365,Choline,186.6
92130031,Water,98.59
94210100,Water,98.78
92130030,Water,98.59
14107200,Saturated_Fat,19.113
14107200,Calcium,717
14107200,Phosphorus,468
32130110,Cholesterol,315
32130110,Choline,195.3
32130120,Cholesterol,327
32130120,Choline,196.3
32130140,Cholesterol,321
32130140,Choline,198.3
31107000,Cholesterol,370
31107000,Choline,291.8
92550400,Water,98.78
92550405,Water,98.78
92801000,Water,98.2
92802000,Water,98.2
32102000,Cholesterol,343
32102000,Choline,270.1
22311020,Sodium,1286
95312500,Water,98.35
95312555,Water,98.35
32103000,Cholesterol,307
32103000,Choline,241.8
14502000,Protein,25
14502000,Monosaturated_Fat,14.127
14502000,Calcium,705
14502000,Phosphorus,530
22300140,Sodium,1219
22311500,Sodium,1231
22311510,Sodium,1231
22311520,Sodium,1223
32130260,Cholesterol,330
32130260,Choline,211.7
92203000,Water,98.73
92203110,Water,98.73
92552020,Water,98.87
64401000,Water,93.81
75657000,Water,98.05
92305920,Water,98.71
92309510,Water,98.71
31105080,Cholesterol,367
31105080,Choline,232
32130060,Cholesterol,367
32130060,Choline,232
32400075,Water,86.45
24198570,Protein,25.3
24206000,Protein,25.3
92550610,Water,98.92
92552000,Water,98.92
22402510,Protein,35.33
25110420,Cholesterol,558
25110420,Choline,287.6
25110420,Retinol,3945
25110420,Riboflavin,1.976
25110420,Selenium,81.7
25110420,Iron,11.53
25110420,Phosphorus,402
25110420,Vitamin_A_-_RAE,3948
25110420,Vitamin_B12,16.71
81102020,Retinol,768
81102020,Monosaturated_Fat,19.348
81102020,Polysaturated_Fat,26.477
81102020,Total_Lipid,59.81
81102020,Vitamin_A_-_RAE,819
81102020,Vitamin_B6,3.75
81102020,Vitamin_E,21.12
81103035,Retinol,768
81103035,Monosaturated_Fat,19.348
81103035,Polysaturated_Fat,26.477
81103035,Total_Lipid,59.81
81103035,Vitamin_A_-_RAE,819
81103035,Vitamin_B6,3.75
81103035,Vitamin_E,21.12
81103080,Retinol,768
81103080,Monosaturated_Fat,19.348
81103080,Polysaturated_Fat,26.477
81103080,Total_Lipid,59.81
81103080,Vitamin_A_-_RAE,819
81103080,Vitamin_B6,3.75
81103080,Vitamin_E,21.12
81103090,Retinol,768
81103090,Monosaturated_Fat,19.348
81103090,Polysaturated_Fat,26.477
81103090,Total_Lipid,59.81
81103090,Vitamin_A_-_RAE,819
81103090,Vitamin_B6,3.75
81103090,Vitamin_E,21.12
23410010,Water,81.06
95110020,Water,88.57
95120010,Water,88.57
82101500,Saturated_Fat,82.5
82101500,Total_Lipid,99.1
32130200,Cholesterol,314
32130200,Choline,201.9
32130270,Cholesterol,333
32130270,Choline,213.6
92309030,Water,99.14
81102000,Retinol,768
81102000,Monosaturated_Fat,24.23
81102000,Polysaturated_Fat,25.933
81102000,Saturated_Fat,12.862
81102000,Total_Lipid,65.04
81102000,Vitamin_A_-_RAE,819
81102000,Vitamin_B6,2.815
81102000,Vitamin_E,18.09
32130190,Cholesterol,317
32130190,Choline,201.8
32130265,Cholesterol,317
32130265,Choline,201.8
75511010,Water,95.17
32130210,Cholesterol,314
32130210,Choline,201.3
32130220,Cholesterol,326
32130220,Choline,202.4
32130240,Cholesterol,319
32130240,Choline,204.4
93102200,Water,92.88
74406060,Water,89.48
74406060,Sodium,2917
81301020,Monosaturated_Fat,18.92
81301020,Saturated_Fat,46.235
81301020,Total_Lipid,73.02
31108010,Water,87.57
31108110,Water,87.31
32400060,Water,83.72
32400080,Water,87.31
92552010,Water,99.08
93102100,Water,95.4
25221255,Monosaturated_Fat,14.717
25221255,Sodium,1756
25221500,Monosaturated_Fat,14.717
25221500,Sodium,1756
25221515,Monosaturated_Fat,14.717
25221515,Sodium,1317
31101010,Cholesterol,372
31101010,Choline,293.8
31103010,Cholesterol,372
31103010,Choline,235
31105010,Cholesterol,371
31105010,Choline,234.3
31105020,Cholesterol,347
31105020,Choline,219.8
31106010,Cholesterol,371
31106010,Choline,234.3
32130000,Cholesterol,347
32130000,Choline,219.8
32130070,Cholesterol,371
32130070,Choline,234.3
74402210,Water,95.64
92305110,Water,99.09
14106500,Protein,28.2
14106500,Saturated_Fat,14.04
14106500,Calcium,705
14106500,Phosphorus,444
81102010,Retinol,768
81102010,Monosaturated_Fat,38.877
81102010,Polysaturated_Fat,24.302
81102010,Saturated_Fat,15.189
81102010,Total_Lipid,80.71
81102010,Vitamin_A_-_RAE,819
81103040,Retinol,768
81103040,Monosaturated_Fat,38.877
81103040,Polysaturated_Fat,24.302
81103040,Saturated_Fat,15.189
81103040,Total_Lipid,80.71
81103040,Vitamin_A_-_RAE,819
95312600,Water,98.35
95312600,Vitamin_B6,1.995
95312700,Riboflavin,1.417
95312700,Water,98.35
95312800,Water,98.35
95312900,Water,98.35
95312900,Vitamin_B6,1.995
95312905,Water,98.35
95312905,Vitamin_B6,1.995
95313200,Water,98.35
95313200,Vitamin_B6,1.414
31102000,Cholesterol,355
31102000,Choline,224.4
31108100,Water,82.35
31108120,Water,82.35
32400055,Water,82.35
32400078,Water,82.35
14106200,Saturated_Fat,19.066
14106200,Calcium,746
14106200,Phosphorus,444
31105005,Cholesterol,351
31105005,Choline,219.6
31105040,Cholesterol,361
31105040,Choline,220.3
31105085,Cholesterol,351
31105085,Choline,219.6
31106000,Cholesterol,351
31106000,Choline,219.6
31106020,Cholesterol,351
31106020,Choline,219.6
32129990,Cholesterol,351
32129990,Choline,219.6
32130020,Cholesterol,361
32130020,Choline,220.3
32130065,Cholesterol,351
32130065,Choline,219.6
32400065,Water,81.61
32400070,Water,82.67
92308010,Water,99.32
92308040,Water,99.32
31105030,Cholesterol,347
31105030,Choline,219.1
31105060,Cholesterol,353
31105060,Choline,222.5
31105090,Cholesterol,347
31105090,Choline,219.1
32130010,Cholesterol,347
32130010,Choline,219.1
32130040,Cholesterol,353
32130040,Choline,222.5
32130080,Cholesterol,347
32130080,Choline,219.1
25221220,Potassium,647
25231110,Potassium,647
25231120,Potassium,647
92114000,Water,99.09
92103000,Water,99.09
92104000,Water,99.09
83107000,Monosaturated_Fat,16.843
83107000,Polysaturated_Fat,44.69
83107000,Total_Lipid,74.85
92307520,Water,99.32
26139190,Vitamin_B12,9
27150350,Vitamin_B12,9
27150370,Vitamin_B12,9
22421000,Sodium,1385
22421010,Sodium,1385
14106010,Saturated_Fat,16.746
14106010,Calcium,497
14106010,Phosphorus,393
23150270,Cholesterol,1064
23150270,Choline,231.3
92550040,Water,99.37
93301330,Water,90.96
14103010,Saturated_Fat,15.259
14103010,Calcium,388
14103020,Saturated_Fat,17.41
28340110,Water,97.81
92305090,Water,99.41
95312550,Water,99.11
31203000,Cholesterol,841
31203000,Choline,210.1
28340180,Water,97.32
92308510,Water,99.55
92308540,Water,99.55
14105200,Protein,29.81
14105200,Saturated_Fat,18.913
14105200,Calcium,1011
14105200,Phosphorus,605
25221215,Sodium,1078
81100000,Retinol,710
81100000,Monosaturated_Fat,22.305
81100000,Polysaturated_Fat,12.199
81100000,Saturated_Fat,35.966
81100000,Total_Lipid,74.68
81100000,Vitamin_A_-_RAE,738
81100000,Vitamin_B6,1.128
25160130,Choline,168.7
25160130,Sodium,1245
24122160,Protein,25.32
24122161,Protein,29.13
22311450,Protein,27.8
22311450,Sodium,2695
92302000,Water,99.7
92302500,Water,99.7
92308020,Water,99.7
92308050,Water,99.7
92309050,Water,99.7
92400100,Water,99.54
92410320,Water,99.54
92410370,Water,99.54
92410820,Water,99.54
92411610,Water,99.54
92411620,Water,99.54
93102300,Water,91
93106100,Water,91
92305010,Water,99.62
92309020,Water,99.72
93301183,Water,91.19
93301191,Water,91.19
93301215,Water,91.19
26137124,Protein,25.72
26151124,Protein,25.02
26158014,Protein,25.2
28340179,Water,98.01
92306000,Water,99.7
92306700,Water,99.7
24201410,Protein,31.18
81200100,Monosaturated_Fat,32.093
81200100,Polysaturated_Fat,26.694
81200100,Saturated_Fat,24.822
81200100,Total_Lipid,87.34
81200100,Vitamin_E,10.18
92305180,Water,99.62
25120000,Choline,226.9
25120000,Protein,28.24
25120000,Riboflavin,1.2
25120000,Vitamin_B12,10.71
92304100,Water,99.84
24201420,Protein,30.25
95322500,Water,99.35
26137122,Protein,25.07
94100200,Water,99.85
14104700,Saturated_Fat,20.639
24140210,Protein,25.65
24142310,Protein,25.65
24142400,Protein,25.65
92410350,Water,99.74
92410400,Water,99.74
95330500,Water,99.73
24100010,Protein,25.07
24102060,Protein,25.07
26103121,Protein,25.28
26105120,Phosphorus,507
26105121,Phosphorus,523
26119110,Vitamin_B12,14.2
26119120,Vitamin_B12,14.2
26119121,Vitamin_B12,14.63
26121110,Vitamin_B12,7.56
26121120,Vitamin_B12,7.56
26121121,Vitamin_B12,7.79
26135110,Protein,25.65
26135120,Protein,25.65
26135121,Protein,26.43
26137110,Protein,25.06
26137120,Protein,25.06
26137121,Protein,25.09
26137123,Protein,25.82
26143110,Protein,25.65
26143120,Protein,25.65
26143121,Protein,26.43
26151123,Protein,25.12
26153110,Niacin,21.454
26153110,Protein,29.83
26153110,Selenium,110.7
26153120,Niacin,21.454
26153120,Protein,29.83
26153120,Selenium,110.7
26153122,Niacin,22.105
26153122,Protein,30.73
26153122,Selenium,114.1
26158013,Protein,25.29
26311121,Copper,1.657
22000120,Protein,29.13
22000220,Protein,29.13
22101020,Protein,29.13
22101120,Protein,29.13
22101220,Protein,29.13
22101520,Protein,29.13
24120110,Protein,26.37
24122140,Protein,26.37
24122170,Protein,26.37
26311120,Copper,1.608
24107071,Protein,26.18
24107081,Protein,26.18
81100500,Monosaturated_Fat,21.021
81100500,Saturated_Fat,51.368
81100500,Total_Lipid,81.11
81101000,Monosaturated_Fat,21.021
81101000,Saturated_Fat,51.368
81101000,Total_Lipid,81.11
81104500,Monosaturated_Fat,21.021
81104500,Saturated_Fat,51.368
81104500,Total_Lipid,81.11
24201230,Protein,26.46
24201330,Protein,27.48
28310110,Water,97.55
28360100,Water,97.55
24201030,Protein,28.28
24201130,Protein,28.28
27150070,Copper,1.38
2e+07,Protein,29.65
20000200,Protein,25.54
21000100,Protein,29.23
21000110,Protein,27.06
21000120,Protein,29.23
21001000,Protein,29.23
21001010,Protein,27.06
21001020,Protein,29.23
21003000,Protein,29.23
21101000,Protein,29.23
21101010,Protein,27.06
21101020,Protein,29.23
21101110,Protein,29.23
21101120,Protein,27.06
21101130,Protein,29.23
21102110,Protein,29.23
21102120,Protein,27.06
21102130,Protein,29.23
21105110,Protein,30.8
21105110,Zinc,10.18
21105120,Protein,30.8
21105120,Zinc,10.18
21105130,Protein,28.94
21301000,Protein,30.8
21301000,Zinc,10.18
21302000,Protein,29.87
21304000,Protein,30.5
21304110,Monosaturated_Fat,18.723
21304110,Saturated_Fat,17.652
21304110,Total_Lipid,41.63
21304120,Protein,30.5
21305000,Protein,25.89
21401000,Protein,28.57
21401110,Protein,29.65
21401120,Protein,29.13
21401400,Protein,27.45
21407000,Protein,30.8
21407000,Zinc,10.18
21407110,Protein,29.09
21407120,Protein,30.8
21407120,Zinc,10.18
21410000,Protein,30.8
21410000,Zinc,10.18
21410110,Protein,34.05
21410120,Protein,30.8
21410120,Zinc,10.18
21416120,Protein,27.1
21416150,Protein,27.1
21417100,Protein,29.5
21417110,Protein,26.57
21417120,Protein,29.5
21500100,Protein,25.54
21500310,Protein,25.45
22000100,Protein,27.69
22000110,Protein,27.69
22000200,Protein,27.69
22000210,Protein,27.69
22002000,Protein,25.48
22101000,Protein,27.69
22101010,Protein,27.69
22101100,Protein,27.69
22101110,Protein,27.69
22101200,Protein,27.69
22101210,Protein,27.69
22101500,Protein,27.69
22101510,Protein,27.69
22107000,Sodium,1072
22107010,Sodium,1072
22107020,Protein,24.94
22107020,Sodium,1231
22210300,Protein,26.9
22210350,Protein,27.24
22210400,Protein,26.9
22301000,Protein,26.61
22301110,Protein,26.61
22301120,Protein,29.16
22400100,Protein,26.86
22400110,Protein,26.86
22400120,Protein,28.38
22401000,Protein,26.86
22401010,Protein,26.86
22401020,Protein,28.38
22411020,Protein,25.12
22421020,Protein,25.05
22421020,Sodium,1327
22621000,Monosaturated_Fat,36.64
22621000,Saturated_Fat,31.339
22621000,Total_Lipid,81.93
22621000,Sodium,2039
22621100,Monosaturated_Fat,36.64
22621100,Saturated_Fat,31.339
22621100,Total_Lipid,81.93
22621100,Sodium,2039
22701000,Protein,28.82
22701010,Protein,28.82
22701020,Protein,28.79
22705010,Protein,26.14
22706010,Protein,25.85
22709010,Choline,164.5
22709010,Protein,61.3
22709010,Monosaturated_Fat,14.78
22709010,Sodium,1818
22709110,Monosaturated_Fat,28.746
22709110,Saturated_Fat,23.657
22709110,Total_Lipid,65.55
23101000,Protein,24.96
23101010,Protein,24.96
23101020,Protein,29.74
23104000,Protein,24.96
23104010,Protein,24.96
23104020,Protein,29.74
23110000,Protein,27.51
23110010,Saturated_Fat,12.594
23110050,Saturated_Fat,12.594
23111010,Protein,28.13
23120120,Protein,26.4
23150100,Protein,26.87
23150200,Protein,26.46
23150250,Protein,26.87
23150300,Protein,26.87
23200100,Protein,29.85
23200110,Protein,29.85
23200120,Protein,31.63
23201030,Protein,26.1
23203120,Protein,26.1
23204010,Protein,33.67
23204020,Choline,140
23204020,Protein,35.86
23204030,Niacin,12.535
23204030,Protein,32.89
23204200,Protein,27.47
23204210,Protein,27.47
23204220,Niacin,12.535
23204220,Protein,32.89
23205030,Niacin,12.535
23205030,Protein,32.89
23210010,Protein,29.85
23210020,Protein,29.85
23210030,Protein,26.1
23310000,Protein,30.25
23311100,Protein,30.25
23311200,Protein,32.88
23321000,Choline,133.4
23321000,Protein,36.08
23321050,Protein,35.11
23321050,Sodium,1199
23321100,Choline,133.4
23321100,Protein,36.08
23321200,Protein,29.8
23322300,Protein,28.06
23322350,Choline,133.4
23322350,Protein,36.08
23322400,Choline,133.4
23322400,Protein,36.08
23323100,Protein,29.15
23323500,Protein,32.28
23323500,Zinc,10.23
23324100,Protein,29.64
23326100,Protein,28.32
23331100,Protein,25.96
23332100,Protein,30.07
23332100,Vitamin_B12,8.26
23333100,Protein,30.64
23334100,Protein,34.7
23334100,Vitamin_B12,8.26
23335100,Protein,29.08
23335100,Vitamin_B12,8.26
23340100,Protein,28.18
23345100,Protein,27.8
23350100,Protein,25.93
24100000,Protein,26.79
24100020,Protein,26.79
24102000,Protein,27.32
24102020,Protein,27.32
24102050,Protein,26.79
24102070,Protein,26.79
24103000,Protein,26.03
24103020,Protein,26.03
24103050,Protein,26.74
24103060,Protein,26.74
24104051,Protein,26.74
24120120,Protein,28.04
